,Unnamed: 0,openTime,closeTime,open,high,low,close,baseVolume,quoteVolume,numTrades,takerBuyBaseVolume,takerBuyQuoteVolume
815,815,2024-02-03 19:55:00+00:00,2024-02-03 19:59:59.999000+00:00,43033.15,43061.1,43033.14,43061.09,23.78302,1023720.5398247,1281,19.38523,834427.1058998
816,816,2024-02-03 20:00:00+00:00,2024-02-03 20:04:59.999000+00:00,43061.09,43061.1,43034.78,43049.44,27.32977,1176308.6069044,3798,14.06527,605329.4735797
817,817,2024-02-03 20:05:00+00:00,2024-02-03 20:09:59.999000+00:00,43049.44,43049.45,43007.44,43010.01,49.00863,2108474.941558,2439,13.3256,573336.093059
818,818,2024-02-03 20:10:00+00:00,2024-02-03 20:14:59.999000+00:00,43010.0,43040.76,43010.0,43029.92,29.2683,1259338.632107,1648,15.25241,656202.2148084
819,819,2024-02-03 20:15:00+00:00,2024-02-03 20:19:59.999000+00:00,43029.92,43035.21,43024.31,43027.94,18.42142,792648.1816382,1421,8.68093,373518.2378028
820,820,2024-02-03 20:20:00+00:00,2024-02-03 20:24:59.999000+00:00,43027.93,43027.94,43020.25,43021.11,25.11531,1080511.185298,1241,9.88425,425234.8094908
821,821,2024-02-03 20:25:00+00:00,2024-02-03 20:29:59.999000+00:00,43021.11,43040.76,43016.14,43040.76,20.43766,879402.397581,1538,14.98378,644741.6475737
822,822,2024-02-03 20:30:00+00:00,2024-02-03 20:34:59.999000+00:00,43040.75,43082.67,43027.86,43082.66,52.84058,2274663.8810583,2487,34.61576,1490285.655801
823,823,2024-02-03 20:35:00+00:00,2024-02-03 20:39:59.999000+00:00,43082.66,43104.68,43072.0,43081.1,46.80416,2016699.7236583,2132,30.21773,1302014.5290255
824,824,2024-02-03 20:40:00+00:00,2024-02-03 20:44:59.999000+00:00,43081.1,43095.45,43081.1,43092.93,18.32606,789678.7967764,1340,8.62787,371748.4295287
825,825,2024-02-03 20:45:00+00:00,2024-02-03 20:49:59.999000+00:00,43092.93,43095.0,43075.81,43075.83,22.19713,956339.4049282,1746,10.04427,432732.4769669
826,826,2024-02-03 20:50:00+00:00,2024-02-03 20:54:59.999000+00:00,43075.83,43088.17,43068.89,43068.89,22.49438,969040.8857131,1571,7.376,317739.7234931
827,827,2024-02-03 20:55:00+00:00,2024-02-03 20:59:59.999000+00:00,43068.89,43068.9,43065.15,43065.15,14.81306,637970.4708926,1219,7.70773,331960.3887263
828,828,2024-02-03 21:00:00+00:00,2024-02-03 21:04:59.999000+00:00,43065.15,43093.04,43065.15,43091.71,49.7878,2145096.8517223,2261,35.10359,1512384.294492
829,829,2024-02-03 21:05:00+00:00,2024-02-03 21:09:59.999000+00:00,43091.71,43091.71,43082.16,43082.17,13.7126,590824.7989825,1388,3.95587,170437.1343391
830,830,2024-02-03 21:10:00+00:00,2024-02-03 21:14:59.999000+00:00,43082.17,43082.17,43082.16,43082.17,8.81929,379954.1020893,1083,3.92229,168980.7645693
831,831,2024-02-03 21:15:00+00:00,2024-02-03 21:19:59.999000+00:00,43082.16,43082.17,43074.78,43074.79,13.244,570517.834593,1158,1.95531,84228.7697367
832,832,2024-02-03 21:20:00+00:00,2024-02-03 21:24:59.999000+00:00,43074.8,43085.04,43051.68,43051.68,46.45497,2000747.2894854,1993,15.77296,679441.6920267
833,833,2024-02-03 21:25:00+00:00,2024-02-03 21:29:59.999000+00:00,43051.69,43051.69,43033.34,43047.15,27.48004,1182788.4742626,1839,12.43322,535119.8207673
834,834,2024-02-03 21:30:00+00:00,2024-02-03 21:34:59.999000+00:00,43047.15,43047.16,43033.33,43033.33,28.28956,1217653.1998479,1584,5.04626,217200.5145509
835,835,2024-02-03 21:35:00+00:00,2024-02-03 21:39:59.999000+00:00,43033.34,43033.34,43030.98,43030.98,18.30457,787691.5896039,1099,6.57512,282941.5550961
836,836,2024-02-03 21:40:00+00:00,2024-02-03 21:44:59.999000+00:00,43030.99,43044.0,43027.91,43044.0,23.46512,1009760.387579,2015,14.45954,622251.5949969
837,837,2024-02-03 21:45:00+00:00,2024-02-03 21:49:59.999000+00:00,43043.99,43044.0,43033.33,43033.34,28.44653,1224402.1600551,1527,16.04868,690790.9847069
838,838,2024-02-03 21:50:00+00:00,2024-02-03 21:54:59.999000+00:00,43033.33,43041.1,43027.18,43041.09,31.52075,1356362.2741204,1589,18.36895,790427.6826465
839,839,2024-02-03 21:55:00+00:00,2024-02-03 21:59:59.999000+00:00,43041.09,43045.02,43041.09,43045.02,11.37653,489690.4617734,1050,3.29296,141738.2664205
840,840,2024-02-03 22:00:00+00:00,2024-02-03 22:04:59.999000+00:00,43045.01,43045.02,43027.18,43029.83,26.2666,1130314.8569319,2049,8.03787,345871.778368
841,841,2024-02-03 22:05:00+00:00,2024-02-03 22:09:59.999000+00:00,43029.83,43042.31,43029.83,43042.31,21.05363,906134.8471967,1171,16.33285,702958.0680544
842,842,2024-02-03 22:10:00+00:00,2024-02-03 22:14:59.999000+00:00,43042.3,43042.34,43013.05,43024.24,32.32068,1390708.7004441,2015,12.03597,517848.7457904
843,843,2024-02-03 22:15:00+00:00,2024-02-03 22:19:59.999000+00:00,43024.24,43041.02,43024.24,43041.02,11.76193,506154.4214011,1051,8.36459,359947.4031708
844,844,2024-02-03 22:20:00+00:00,2024-02-03 22:24:59.999000+00:00,43041.02,43049.56,43041.01,43049.55,14.83897,638749.4143411,1242,5.47338,235603.2002949
845,845,2024-02-03 22:25:00+00:00,2024-02-03 22:29:59.999000+00:00,43049.56,43069.41,43049.55,43069.41,23.41782,1008503.1846441,1355,12.00088,516783.6955918
846,846,2024-02-03 22:30:00+00:00,2024-02-03 22:34:59.999000+00:00,43069.4,43076.98,43067.69,43076.98,38.22825,1646683.1707453,1546,25.3483,1091886.2456538
847,847,2024-02-03 22:35:00+00:00,2024-02-03 22:39:59.999000+00:00,43076.98,43076.98,43076.97,43076.98,15.56098,670319.9560044,1124,8.73738,376379.9435124
848,848,2024-02-03 22:40:00+00:00,2024-02-03 22:44:59.999000+00:00,43076.97,43076.98,43052.42,43052.42,49.0738,2113582.4599576,1444,7.19442,309859.1414717
849,849,2024-02-03 22:45:00+00:00,2024-02-03 22:49:59.999000+00:00,43052.42,43052.43,43052.37,43052.37,9.3385,402044.8139657,981,4.35005,187280.0953191
850,850,2024-02-03 22:50:00+00:00,2024-02-03 22:54:59.999000+00:00,43052.38,43052.38,43048.16,43048.16,12.49658,537985.5511116,941,3.3835,145661.011075
851,851,2024-02-03 22:55:00+00:00,2024-02-03 22:59:59.999000+00:00,43048.16,43048.17,43013.05,43031.31,47.92078,2062077.228694,3317,19.75147,849826.5163411
852,852,2024-02-03 23:00:00+00:00,2024-02-03 23:04:59.999000+00:00,43031.32,43074.47,43031.31,43068.54,37.51316,1614880.4427353,2069,26.94276,1159833.4129
853,853,2024-02-03 23:05:00+00:00,2024-02-03 23:09:59.999000+00:00,43068.55,43075.39,43051.1,43073.54,37.49776,1614913.7277529,1678,19.72018,849282.8925875
854,854,2024-02-03 23:10:00+00:00,2024-02-03 23:14:59.999000+00:00,43073.54,43073.54,43065.59,43069.61,15.55514,669957.2119591,1170,5.91512,254752.5035781
855,855,2024-02-03 23:15:00+00:00,2024-02-03 23:19:59.999000+00:00,43069.6,43069.61,43026.04,43032.92,69.72094,3000965.3670344,1871,10.73833,462102.8701837
856,856,2024-02-03 23:20:00+00:00,2024-02-03 23:24:59.999000+00:00,43032.91,43032.92,42990.0,43002.06,49.61763,2133757.6284271,2882,14.30834,615257.0653642
857,857,2024-02-03 23:25:00+00:00,2024-02-03 23:29:59.999000+00:00,43002.07,43027.77,42992.0,43010.3,57.22031,2461039.8028132,1957,37.32923,1605496.3466266
858,858,2024-02-03 23:30:00+00:00,2024-02-03 23:34:59.999000+00:00,43010.31,43016.34,42956.0,42973.99,108.1592,4648853.3411871,3331,37.52217,1612521.5592384
859,859,2024-02-03 23:35:00+00:00,2024-02-03 23:39:59.999000+00:00,42973.99,42993.98,42956.0,42959.2,41.56879,1786386.0508605,1783,20.24631,870056.5041994
860,860,2024-02-03 23:40:00+00:00,2024-02-03 23:44:59.999000+00:00,42959.19,42962.62,42953.33,42962.62,17.37645,746424.8067969,1538,7.81317,335618.251562
861,861,2024-02-03 23:45:00+00:00,2024-02-03 23:49:59.999000+00:00,42962.61,42976.0,42962.61,42975.99,24.33639,1045716.374773,1629,10.08634,433395.9421655
862,862,2024-02-03 23:50:00+00:00,2024-02-03 23:54:59.999000+00:00,42975.99,42998.22,42971.93,42971.94,32.11114,1380251.7843419,1664,17.00411,730892.5803467
863,863,2024-02-03 23:55:00+00:00,2024-02-03 23:59:59.999000+00:00,42971.94,43011.1,42971.93,43011.09,35.14938,1511067.1172959,1712,22.8023,980297.5911259
864,864,2024-02-04 00:00:00+00:00,2024-02-04 00:04:59.999000+00:00,43011.1,43011.99,42993.37,42995.03,42.29235,1818610.3553409,2456,11.09858,477230.630546
865,865,2024-02-04 00:05:00+00:00,2024-02-04 00:09:59.999000+00:00,42995.03,42995.04,42965.55,42966.54,71.38065,3067612.5804356,2622,36.91567,1586434.5298168
866,866,2024-02-04 00:10:00+00:00,2024-02-04 00:14:59.999000+00:00,42966.55,42968.95,42934.21,42958.52,74.07567,3181495.4078019,3629,32.11695,1379377.5783246
867,867,2024-02-04 00:15:00+00:00,2024-02-04 00:19:59.999000+00:00,42958.52,43009.15,42958.52,43007.1,48.38336,2080209.6016223,2083,24.83886,1067862.710938
868,868,2024-02-04 00:20:00+00:00,2024-02-04 00:24:59.999000+00:00,43007.11,43007.14,42905.2,42922.08,87.71359,3767028.6215311,3568,18.89109,810996.1879924
869,869,2024-02-04 00:25:00+00:00,2024-02-04 00:29:59.999000+00:00,42922.07,42937.9,42912.54,42912.54,69.52293,2984525.3614662,2302,46.17371,1982166.6894746
870,870,2024-02-04 00:30:00+00:00,2024-02-04 00:34:59.999000+00:00,42912.54,42936.0,42880.01,42936.0,105.04137,4506729.775678,3989,37.09717,1591709.4682377
871,871,2024-02-04 00:35:00+00:00,2024-02-04 00:39:59.999000+00:00,42936.0,42997.65,42933.03,42995.65,83.20918,3575215.2553967,2424,57.39893,2466186.3994756
872,872,2024-02-04 00:40:00+00:00,2024-02-04 00:44:59.999000+00:00,42995.65,42995.66,42981.88,42987.19,27.2182,1170065.3063649,1440,7.22447,310563.8101589
873,873,2024-02-04 00:45:00+00:00,2024-02-04 00:49:59.999000+00:00,42987.18,42987.19,42971.1,42978.46,42.95904,1846313.9765795,1737,20.02114,860458.9502968
874,874,2024-02-04 00:50:00+00:00,2024-02-04 00:54:59.999000+00:00,42978.45,42994.59,42976.41,42977.43,39.79667,1710741.5218692,1622,19.79248,850798.3424618
875,875,2024-02-04 00:55:00+00:00,2024-02-04 00:59:59.999000+00:00,42977.44,43017.44,42977.43,43008.15,54.40805,2339581.6991654,1881,45.55003,1958621.6220873
876,876,2024-02-04 01:00:00+00:00,2024-02-04 01:04:59.999000+00:00,43008.14,43012.65,42975.58,42976.91,28.81866,1239032.7822465,1669,6.38462,274422.3155835
877,877,2024-02-04 01:05:00+00:00,2024-02-04 01:09:59.999000+00:00,42976.9,42976.91,42959.43,42959.43,29.88567,1284185.5498285,1206,4.36111,187395.2832578
878,878,2024-02-04 01:10:00+00:00,2024-02-04 01:14:59.999000+00:00,42959.44,42971.1,42948.32,42959.02,33.10958,1422276.3759307,1599,21.03748,903689.6833764
879,879,2024-02-04 01:15:00+00:00,2024-02-04 01:19:59.999000+00:00,42959.02,42994.84,42959.02,42994.84,21.89853,941131.6978325,1229,15.84443,680983.3232015
880,880,2024-02-04 01:20:00+00:00,2024-02-04 01:24:59.999000+00:00,42994.84,43000.0,42977.08,42991.18,21.3037,915781.2801281,1306,9.35466,402100.6356262
881,881,2024-02-04 01:25:00+00:00,2024-02-04 01:29:59.999000+00:00,42991.19,43007.12,42991.18,43007.12,12.20129,524636.1549868,1066,9.72888,418320.7715173
882,882,2024-02-04 01:30:00+00:00,2024-02-04 01:34:59.999000+00:00,43007.12,43016.99,43005.71,43016.98,28.71256,1234948.4917578,1618,13.57519,583878.3222719
883,883,2024-02-04 01:35:00+00:00,2024-02-04 01:39:59.999000+00:00,43016.99,43036.27,43005.71,43030.89,36.07111,1551828.1525355,1878,20.82465,895904.8104124
884,884,2024-02-04 01:40:00+00:00,2024-02-04 01:44:59.999000+00:00,43030.89,43030.94,43017.44,43017.48,15.74695,677514.7723961,1207,5.15919,221974.9904532
885,885,2024-02-04 01:45:00+00:00,2024-02-04 01:49:59.999000+00:00,43017.48,43027.49,43011.63,43027.49,19.40815,834921.3044815,1432,10.2141,439402.1758582
886,886,2024-02-04 01:50:00+00:00,2024-02-04 01:54:59.999000+00:00,43027.49,43044.56,43027.48,43044.56,16.34246,703365.9938316,1260,10.46222,450276.3225463
887,887,2024-02-04 01:55:00+00:00,2024-02-04 01:59:59.999000+00:00,43044.55,43044.56,43031.11,43041.33,17.18899,739795.7883905,1271,6.10537,262754.0801877
888,888,2024-02-04 02:00:00+00:00,2024-02-04 02:04:59.999000+00:00,43041.32,43060.96,43035.48,43035.5,35.27721,1518625.4600941,2017,13.60564,585714.5257941
889,889,2024-02-04 02:05:00+00:00,2024-02-04 02:09:59.999000+00:00,43035.49,43035.5,43027.44,43027.45,18.00732,774935.7670022,1140,5.29577,227903.8814089
890,890,2024-02-04 02:10:00+00:00,2024-02-04 02:14:59.999000+00:00,43027.44,43043.99,43027.44,43043.97,40.47404,1741962.7665769,1334,26.50343,1140650.445957
891,891,2024-02-04 02:15:00+00:00,2024-02-04 02:19:59.999000+00:00,43043.97,43068.79,43043.96,43051.79,52.39562,2256252.2841124,1490,18.6409,802635.3956957
892,892,2024-02-04 02:20:00+00:00,2024-02-04 02:24:59.999000+00:00,43051.79,43051.85,43035.5,43035.51,21.52253,926519.3412956,1062,3.76228,161971.730444
893,893,2024-02-04 02:25:00+00:00,2024-02-04 02:29:59.999000+00:00,43035.5,43045.45,43035.5,43045.45,15.6886,675270.9345771,1016,10.27205,442118.0061666
894,894,2024-02-04 02:30:00+00:00,2024-02-04 02:34:59.999000+00:00,43045.45,43045.45,43033.42,43033.42,17.87346,769243.4262401,1248,1.60854,69224.7170796
895,895,2024-02-04 02:35:00+00:00,2024-02-04 02:39:59.999000+00:00,43033.43,43033.43,43029.93,43029.93,11.98383,515688.6250594,1027,5.38755,231837.8268195
896,896,2024-02-04 02:40:00+00:00,2024-02-04 02:44:59.999000+00:00,43029.94,43029.94,43021.44,43023.98,18.0805,777902.3741822,1212,7.11819,306243.5676874
897,897,2024-02-04 02:45:00+00:00,2024-02-04 02:49:59.999000+00:00,43023.97,43029.94,43023.97,43029.94,14.10942,607070.6108264,1062,11.91488,512649.3139194
898,898,2024-02-04 02:50:00+00:00,2024-02-04 02:54:59.999000+00:00,43029.94,43029.94,43021.41,43022.68,14.52062,624744.9967558,1097,5.71129,245713.7860338
899,899,2024-02-04 02:55:00+00:00,2024-02-04 02:59:59.999000+00:00,43022.68,43022.69,43022.64,43022.65,12.58722,541535.8924222,939,4.84682,208523.205291
900,900,2024-02-04 03:00:00+00:00,2024-02-04 03:04:59.999000+00:00,43022.64,43029.97,43022.64,43029.96,14.1264,607816.9146245,1310,8.01606,344898.7386761
901,901,2024-02-04 03:05:00+00:00,2024-02-04 03:09:59.999000+00:00,43029.96,43029.97,43029.96,43029.96,6.7604,290899.7838489,802,4.22649,181865.7379053
902,902,2024-02-04 03:10:00+00:00,2024-02-04 03:14:59.999000+00:00,43029.97,43041.65,43029.96,43039.64,11.45009,492738.9567677,967,8.27296,356021.0462088
903,903,2024-02-04 03:15:00+00:00,2024-02-04 03:19:59.999000+00:00,43039.65,43039.65,43039.64,43039.65,9.75397,419807.3976263,870,4.02555,173258.2630575
904,904,2024-02-04 03:20:00+00:00,2024-02-04 03:24:59.999000+00:00,43039.64,43044.79,43029.92,43038.46,27.95569,1203113.7619239,1052,12.4615,536265.3394103
905,905,2024-02-04 03:25:00+00:00,2024-02-04 03:29:59.999000+00:00,43038.47,43038.47,43038.46,43038.47,4.23162,182122.4284363,826,2.03311,87501.9437417
906,906,2024-02-04 03:30:00+00:00,2024-02-04 03:34:59.999000+00:00,43038.47,43038.47,43038.46,43038.47,8.21181,353423.6851715,1085,2.89589,124634.6748883
907,907,2024-02-04 03:35:00+00:00,2024-02-04 03:39:59.999000+00:00,43038.46,43044.0,43038.46,43038.46,16.0754,691889.8443845,1040,8.90636,383322.7781025
908,908,2024-02-04 03:40:00+00:00,2024-02-04 03:44:59.999000+00:00,43038.46,43045.28,43038.46,43045.27,13.56097,583699.9619701,973,6.88712,296429.7607146
909,909,2024-02-04 03:45:00+00:00,2024-02-04 03:49:59.999000+00:00,43045.28,43047.98,43023.19,43023.2,26.09599,1123049.9962345,1421,7.9623,342724.112499
910,910,2024-02-04 03:50:00+00:00,2024-02-04 03:54:59.999000+00:00,43023.2,43027.41,43023.19,43027.41,10.29355,442882.673849,931,4.69616,202046.9234728
911,911,2024-02-04 03:55:00+00:00,2024-02-04 03:59:59.999000+00:00,43027.4,43027.41,43025.09,43027.16,9.19391,395574.0781749,1022,5.19058,223326.100451
912,912,2024-02-04 04:00:00+00:00,2024-02-04 04:04:59.999000+00:00,43027.16,43029.17,43007.42,43007.42,22.97054,988247.2678676,2410,7.01182,301669.1977803
913,913,2024-02-04 04:05:00+00:00,2024-02-04 04:09:59.999000+00:00,43007.42,43008.24,42990.74,42993.55,28.5028,1225627.3003635,1719,13.04595,560950.4299702
914,914,2024-02-04 04:10:00+00:00,2024-02-04 04:14:59.999000+00:00,42993.55,42995.71,42987.52,42987.52,14.1231,607177.2552805,1154,4.57397,196647.661086
915,915,2024-02-04 04:15:00+00:00,2024-02-04 04:19:59.999000+00:00,42987.52,42987.53,42960.3,42960.3,20.70878,889975.2296246,1612,6.73116,289278.7451639
916,916,2024-02-04 04:20:00+00:00,2024-02-04 04:24:59.999000+00:00,42960.31,42960.31,42953.19,42953.2,24.94079,1071395.3903499,1565,8.79323,377736.8649679
917,917,2024-02-04 04:25:00+00:00,2024-02-04 04:29:59.999000+00:00,42953.19,42953.2,42922.19,42922.2,26.66238,1144851.5486859,1917,2.91707,125258.6310158
918,918,2024-02-04 04:30:00+00:00,2024-02-04 04:34:59.999000+00:00,42922.2,42950.0,42911.81,42935.82,46.43645,1993646.9623202,2347,27.45137,1178503.325024
919,919,2024-02-04 04:35:00+00:00,2024-02-04 04:39:59.999000+00:00,42935.83,42951.1,42935.82,42951.09,14.50823,623022.1765144,1239,10.67762,458517.7000295
920,920,2024-02-04 04:40:00+00:00,2024-02-04 04:44:59.999000+00:00,42951.1,42951.1,42931.1,42931.11,30.47808,1308871.3062937,1670,8.30298,356596.9588873
921,921,2024-02-04 04:45:00+00:00,2024-02-04 04:49:59.999000+00:00,42931.1,42939.3,42931.1,42939.29,27.57629,1183967.4266751,1414,13.49791,579535.4784176
922,922,2024-02-04 04:50:00+00:00,2024-02-04 04:54:59.999000+00:00,42939.29,42943.67,42935.26,42935.27,23.94022,1027999.8279601,1413,8.33033,357704.695932
923,923,2024-02-04 04:55:00+00:00,2024-02-04 04:59:59.999000+00:00,42935.27,42935.27,42901.19,42916.5,44.7257,1919534.666203,2339,14.28733,613171.2225761
924,924,2024-02-04 05:00:00+00:00,2024-02-04 05:04:59.999000+00:00,42916.5,42919.54,42903.22,42903.22,25.15633,1079555.6763772,2091,9.65069,414145.3972334
925,925,2024-02-04 05:05:00+00:00,2024-02-04 05:09:59.999000+00:00,42903.22,42913.88,42895.13,42913.88,39.42462,1691371.4882551,3339,15.42549,661785.3763868
926,926,2024-02-04 05:10:00+00:00,2024-02-04 05:14:59.999000+00:00,42913.87,42960.09,42913.87,42949.83,50.98148,2189605.2773629,1674,35.10443,1507665.2511451
927,927,2024-02-04 05:15:00+00:00,2024-02-04 05:19:59.999000+00:00,42949.82,42949.83,42862.51,42898.88,82.19845,3525971.8859931,7185,28.53931,1223936.6679308
928,928,2024-02-04 05:20:00+00:00,2024-02-04 05:24:59.999000+00:00,42898.88,42941.1,42898.87,42927.64,69.08531,2965080.868802,5610,40.18451,1724556.7412726
929,929,2024-02-04 05:25:00+00:00,2024-02-04 05:29:59.999000+00:00,42927.64,42934.0,42922.48,42922.48,37.31978,1602111.8275358,2231,20.1936,866889.3316342
930,930,2024-02-04 05:30:00+00:00,2024-02-04 05:34:59.999000+00:00,42922.49,42926.06,42900.38,42900.38,32.74059,1405202.3817387,2752,14.51888,623193.2137707
931,931,2024-02-04 05:35:00+00:00,2024-02-04 05:39:59.999000+00:00,42900.39,42909.87,42887.51,42909.86,27.00485,1158534.5096765,1895,12.41328,532523.7426263
932,932,2024-02-04 05:40:00+00:00,2024-02-04 05:44:59.999000+00:00,42909.87,42909.9,42884.76,42909.35,34.21388,1467741.850037,2182,15.5772,668240.2054175
933,933,2024-02-04 05:45:00+00:00,2024-02-04 05:49:59.999000+00:00,42909.34,42921.1,42905.99,42916.24,91.44794,3924005.2223519,2162,65.73792,2820686.1583224
934,934,2024-02-04 05:50:00+00:00,2024-02-04 05:54:59.999000+00:00,42916.24,42919.47,42899.51,42899.51,35.42944,1520284.6247948,1935,20.53778,881285.4028127
935,935,2024-02-04 05:55:00+00:00,2024-02-04 05:59:59.999000+00:00,42899.52,42899.52,42892.38,42892.38,16.38733,702947.4531791,1348,2.48639,106659.7405992
936,936,2024-02-04 06:00:00+00:00,2024-02-04 06:04:59.999000+00:00,42892.39,42915.23,42870.24,42911.87,78.85849,3382073.1427532,2712,56.62935,2428604.4723079
937,937,2024-02-04 06:05:00+00:00,2024-02-04 06:09:59.999000+00:00,42911.86,42932.74,42911.86,42932.73,18.76255,805321.3707908,1336,11.2409,482471.9976997
938,938,2024-02-04 06:10:00+00:00,2024-02-04 06:14:59.999000+00:00,42932.73,42932.74,42920.0,42920.0,17.1192,734845.3227581,1426,4.56831,196086.9201562
939,939,2024-02-04 06:15:00+00:00,2024-02-04 06:19:59.999000+00:00,42920.01,42929.75,42917.15,42917.16,46.61129,2000806.7249077,1566,10.35381,444424.5163069
940,940,2024-02-04 06:20:00+00:00,2024-02-04 06:24:59.999000+00:00,42917.17,42917.17,42880.0,42880.0,21.80638,935428.43545,1619,2.64913,113634.0366534
941,941,2024-02-04 06:25:00+00:00,2024-02-04 06:29:59.999000+00:00,42880.01,42887.16,42829.45,42829.45,126.2678,5410818.1987625,3796,44.47198,1905888.3748253
942,942,2024-02-04 06:30:00+00:00,2024-02-04 06:34:59.999000+00:00,42829.46,42838.79,42772.96,42838.78,156.04443,6679647.4393884,8818,57.43271,2458391.3579131
943,943,2024-02-04 06:35:00+00:00,2024-02-04 06:39:59.999000+00:00,42838.79,42855.56,42828.66,42855.55,20.43491,875580.8287632,1663,12.21016,523194.9756505
944,944,2024-02-04 06:40:00+00:00,2024-02-04 06:44:59.999000+00:00,42855.55,42855.59,42802.0,42811.11,53.04288,2271584.5248765,2069,21.05506,901459.7823038
945,945,2024-02-04 06:45:00+00:00,2024-02-04 06:49:59.999000+00:00,42811.12,42811.12,42781.23,42799.15,58.28924,2494744.8185643,2872,23.43285,1002877.4298352
946,946,2024-02-04 06:50:00+00:00,2024-02-04 06:54:59.999000+00:00,42799.15,42799.16,42769.03,42781.1,56.03433,2397346.5555543,2770,15.89687,680028.5564508
947,947,2024-02-04 06:55:00+00:00,2024-02-04 06:59:59.999000+00:00,42781.09,42786.72,42743.95,42746.13,108.30246,4631146.746534,4251,29.74229,1271773.3373133
948,948,2024-02-04 07:00:00+00:00,2024-02-04 07:04:59.999000+00:00,42746.13,42808.0,42720.07,42804.2,140.86857,6024868.0382547,5518,95.85813,4099717.1384034
949,949,2024-02-04 07:05:00+00:00,2024-02-04 07:09:59.999000+00:00,42804.2,42840.26,42796.77,42840.26,81.06333,3470993.4964622,2668,65.22619,2792945.6566105
950,950,2024-02-04 07:10:00+00:00,2024-02-04 07:14:59.999000+00:00,42840.25,42840.26,42803.46,42803.47,23.60901,1010890.4014177,1578,3.87398,165850.8130392
951,951,2024-02-04 07:15:00+00:00,2024-02-04 07:19:59.999000+00:00,42803.47,42812.49,42781.1,42797.82,52.593,2251044.0423202,2134,18.23591,780467.8878277
952,952,2024-02-04 07:20:00+00:00,2024-02-04 07:24:59.999000+00:00,42797.82,42812.52,42766.08,42812.52,69.80733,2986575.9985731,2533,31.7431,1358097.3274152
953,953,2024-02-04 07:25:00+00:00,2024-02-04 07:29:59.999000+00:00,42812.52,42834.94,42812.51,42834.93,21.05077,901381.4955948,1394,13.58822,581842.704489
954,954,2024-02-04 07:30:00+00:00,2024-02-04 07:34:59.999000+00:00,42834.93,42847.59,42811.09,42811.1,32.60235,1396383.2807764,2072,9.35568,400745.8118171
955,955,2024-02-04 07:35:00+00:00,2024-02-04 07:39:59.999000+00:00,42811.1,42818.4,42810.96,42818.39,31.68422,1356519.2150871,1710,18.99295,813139.8815204
956,956,2024-02-04 07:40:00+00:00,2024-02-04 07:44:59.999000+00:00,42818.4,42818.4,42814.43,42814.43,19.19759,821999.5547937,1431,10.39112,444925.9997244
957,957,2024-02-04 07:45:00+00:00,2024-02-04 07:49:59.999000+00:00,42814.43,42818.43,42814.43,42818.43,25.1032,1074821.5942454,1468,11.27871,482907.1501827
958,958,2024-02-04 07:50:00+00:00,2024-02-04 07:54:59.999000+00:00,42818.42,42862.18,42818.42,42862.18,60.03027,2571424.0500995,2342,47.22053,2022529.5472664
959,959,2024-02-04 07:55:00+00:00,2024-02-04 07:59:59.999000+00:00,42862.17,42862.18,42845.02,42845.03,22.22206,952326.0505134,2289,6.91498,296359.0579335
960,960,2024-02-04 08:00:00+00:00,2024-02-04 08:04:59.999000+00:00,42845.03,42845.03,42811.66,42811.87,44.66184,1913109.7770202,2524,9.03683,387092.5256908
961,961,2024-02-04 08:05:00+00:00,2024-02-04 08:09:59.999000+00:00,42811.87,42816.72,42800.0,42800.01,42.90972,1836904.8706394,1573,11.55144,494519.7224482
962,962,2024-02-04 08:10:00+00:00,2024-02-04 08:14:59.999000+00:00,42800.0,42811.62,42800.0,42811.61,25.08556,1073821.2463283,1400,18.47688,790915.2024777
963,963,2024-02-04 08:15:00+00:00,2024-02-04 08:19:59.999000+00:00,42811.61,42821.12,42811.61,42818.18,25.43773,1089184.0980656,1458,10.45423,447609.1660036
964,964,2024-02-04 08:20:00+00:00,2024-02-04 08:24:59.999000+00:00,42818.18,42825.51,42815.88,42816.23,25.42559,1088710.1084884,2313,11.871,508298.4987089
965,965,2024-02-04 08:25:00+00:00,2024-02-04 08:29:59.999000+00:00,42816.24,42824.81,42816.23,42824.81,11.44936,490256.1443295,1234,6.96558,298266.4555467
966,966,2024-02-04 08:30:00+00:00,2024-02-04 08:34:59.999000+00:00,42824.81,42839.04,42824.8,42827.51,47.57101,2037494.681872,1662,31.5516,1351309.132255
967,967,2024-02-04 08:35:00+00:00,2024-02-04 08:39:59.999000+00:00,42827.52,42827.52,42803.51,42803.51,22.67483,970867.8916378,1435,1.61262,69043.5456328
968,968,2024-02-04 08:40:00+00:00,2024-02-04 08:44:59.999000+00:00,42803.52,42803.52,42774.47,42799.6,66.07226,2827110.4722207,2197,24.43778,1045477.9599068
969,969,2024-02-04 08:45:00+00:00,2024-02-04 08:49:59.999000+00:00,42799.61,42799.61,42799.34,42799.49,27.45718,1175154.7569003,1435,18.78654,804055.3545423
970,970,2024-02-04 08:50:00+00:00,2024-02-04 08:54:59.999000+00:00,42799.49,42799.49,42777.23,42795.33,29.93923,1281009.6862493,1930,12.89557,551730.9613788
971,971,2024-02-04 08:55:00+00:00,2024-02-04 08:59:59.999000+00:00,42795.33,42795.34,42789.13,42795.25,21.20389,907399.4104407,1367,12.59408,538952.7928882
